DESTINATION,PREFEX,SELLING RATE,RATES (US$)
Mexico - Mobile - IUSACELL,5217224372,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217224373,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217224374,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722469,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722570,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722571,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722572,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722573,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722574,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722576,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722583,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722584,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722585,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225931,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225932,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225933,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225934,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225935,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225936,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225937,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225938,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217225939,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217226255,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217226256,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217226257,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217226258,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217226259,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722626,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722627,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722628,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722629,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722630,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722650,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722651,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722652,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722653,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722654,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722655,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722656,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722657,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722658,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722659,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722660,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722699,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722700,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722701,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722702,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722705,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722706,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722707,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722708,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722709,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722710,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722711,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217227120,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217227121,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217227122,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217227123,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217227124,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217227125,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217227126,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217227127,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722713,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722714,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722715,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722716,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722717,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722718,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722720,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722721,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722722,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722723,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722724,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722725,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722726,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722727,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722728,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722729,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722730,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722731,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722732,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722733,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722734,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722735,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722736,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722737,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722738,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722739,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722740,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722741,0.00495,0.0033
Mexico - Mobile - IUSACELL,521722884,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228850,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228851,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228852,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228853,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228854,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228855,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228856,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228857,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217228858,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261071,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261072,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261073,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261074,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261075,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261076,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261077,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261078,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217261079,0.00495,0.0033
Mexico - Mobile - IUSACELL,521726108,0.00495,0.0033
Mexico - Mobile - IUSACELL,521728177,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217281780,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217281781,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217281782,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217281783,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217281784,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331020,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331021,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331022,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331023,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331024,0.00495,0.0033
Mexico - Mobile - IUSACELL,521733107,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331130,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331131,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331132,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331133,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331134,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331135,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331136,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331137,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331138,0.00495,0.0033
Mexico - Mobile - IUSACELL,521733116,0.00495,0.0033
Mexico - Mobile - IUSACELL,521733132,0.00495,0.0033
Mexico - Mobile - IUSACELL,521733137,0.00495,0.0033
Mexico - Mobile - IUSACELL,521733138,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217331390,0.00495,0.0033
Mexico - Mobile - IUSACELL,521733294,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217333356,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217333357,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217333358,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217333359,0.00495,0.0033
Mexico - Mobile - IUSACELL,521733337,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335931,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335932,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335933,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335934,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335935,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335936,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335937,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335938,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217335939,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341220,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341221,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341222,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341223,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341224,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341225,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341226,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341227,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217341228,0.00495,0.0033
Mexico - Mobile - IUSACELL,521734123,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735124,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351250,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351251,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351252,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351253,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351254,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351255,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351256,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351257,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351258,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735133,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735148,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351580,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351581,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351582,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351583,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351584,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351585,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351586,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351587,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217351588,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735186,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735200,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735201,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735221,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735222,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735223,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735224,0.00495,0.0033
Mexico - Mobile - IUSACELL,521735225,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217352260,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217352261,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217352262,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217352263,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217352264,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355931,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355932,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355933,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355934,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355935,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355936,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355937,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355938,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217355939,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744101,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744108,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744112,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744113,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744120,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744127,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744131,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744138,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744148,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217441510,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217441511,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217441512,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217441513,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217441514,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744153,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744154,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744158,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744161,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744162,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744168,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744169,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744173,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744182,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744185,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744203,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744231,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744232,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442615,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442616,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442617,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442618,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442619,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744272,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744273,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744274,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744275,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744276,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744277,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744278,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442790,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442791,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442792,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442793,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442794,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442800,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442801,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442802,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442803,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442804,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442805,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442806,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217442807,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744400,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744402,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744419,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744421,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744428,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744429,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744432,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744448,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744463,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744464,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744465,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744495,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744507,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744508,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744516,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744530,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744546,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217445933,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217445934,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217445935,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217445936,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217445937,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217445938,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217445939,0.00495,0.0033
Mexico - Mobile - IUSACELL,521744675,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217471130,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217471131,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217471132,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217471133,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217471134,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747126,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747155,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747156,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747169,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747170,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747399,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747473,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747479,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474901,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474902,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474903,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474904,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474905,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474906,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474907,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474908,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217474909,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747498,0.00495,0.0033
Mexico - Mobile - IUSACELL,521747509,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475931,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475932,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475933,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475934,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475935,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475936,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475937,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475938,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217475939,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481030,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481031,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481032,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481033,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481034,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481035,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481036,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481037,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217481038,0.00495,0.0033
Mexico - Mobile - IUSACELL,521748104,0.00495,0.0033
Mexico - Mobile - IUSACELL,521753123,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531291,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531292,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531293,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531294,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531295,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531296,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531297,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531298,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531299,0.00495,0.0033
Mexico - Mobile - IUSACELL,521753150,0.00495,0.0033
Mexico - Mobile - IUSACELL,521753151,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531520,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217531521,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217535362,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217535363,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217535364,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217535365,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217535366,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217535367,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217535368,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217535369,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217551060,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217551061,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217551062,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217551063,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217551064,0.00495,0.0033
Mexico - Mobile - IUSACELL,521755109,0.00495,0.0033
Mexico - Mobile - IUSACELL,521755119,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555500,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555501,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555502,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555503,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555504,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555505,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555507,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555508,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555509,0.00495,0.0033
Mexico - Mobile - IUSACELL,521755551,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555931,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555932,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555933,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555934,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555935,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555936,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555937,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217555938,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591040,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591041,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591042,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591043,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591044,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591045,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591046,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591047,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217591048,0.00495,0.0033
Mexico - Mobile - IUSACELL,521759105,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217621030,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217621031,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217621032,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217621033,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217621034,0.00495,0.0033
Mexico - Mobile - IUSACELL,521762104,0.00495,0.0033
Mexico - Mobile - IUSACELL,521762110,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217626261,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217626262,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217626263,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217626264,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217626265,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217626266,0.00495,0.0033
Mexico - Mobile - IUSACELL,521762628,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217641060,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217641061,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217641062,0.00495,0.0033
Mexico - Mobile - IUSACELL,5217641063,0.00495,0.0033
